2021-02-03 08:11:31,039|[1]|INFO |abdc7701ea7d|DotStatServices.Transfer.Program|dotstatsuite-core-transfer application configured. Version number: 6.0.0.0|
2021-02-03 08:30:26,619|[14]|INFO |5b1f427307e7|Estat.Sri.MappingStoreRetrieval.Engine.ArtefactRetrieverEngine`1[[Org.Sdmxsource.Sdmx.Api.Model.Mutable.DataStructure.IDataStructureMutableObject, Estat.SdmxSource.SdmxAPI, Version=8.1.2.0, Culture=neutral, PublicKeyToken=null]]|Executing Query: 'SELECT T.DSD_ID as SYSID, A.ID,  A.AGENCY, dbo.versionToString(A.VERSION1, A.VERSION2, A.VERSION3) as VERSION, A.VALID_FROM, A.VALID_TO, A.URI, A.IS_FINAL, A.SERVICE_URL, A.STRUCTURE_URL, LN.TEXT, LN.LANGUAGE, LN.TYPE  FROM DSD T INNER JOIN ARTEFACT A ON T.DSD_ID = A.ART_ID LEFT OUTER JOIN LOCALISED_STRING LN ON LN.ART_ID = A.ART_ID WHERE  A.ID = @Id  AND A.Version1 =@Version1 AND A.Version2 = @Version2 AND (((A.Version3 is null) and (@Version3 is null)) or (((A.Version3 is not null) and (@Version3 is not null)) and ( A.Version3 = @Version3 ))) AND  A.AGENCY = @Agency  ORDER BY A.ART_ID ' with 'agency: TN1, id: DSD_POP_ES, version: 1.1'|
2021-02-03 08:30:26,621|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT T.DSD_ID as SYSID, A.ID,  A.AGENCY, dbo.versionToString(A.VERSION1, A.VERSION2, A.VERSION3) as VERSION, A.VALID_FROM, A.VALID_TO, A.URI, A.IS_FINAL, A.SERVICE_URL, A.STRUCTURE_URL, LN.TEXT, LN.LANGUAGE, LN.TYPE  FROM DSD T INNER JOIN ARTEFACT A ON T.DSD_ID = A.ART_ID LEFT OUTER JOIN LOCALISED_STRING LN ON LN.ART_ID = A.ART_ID WHERE  A.ID = @Id  AND A.Version1 =@Version1 AND A.Version2 = @Version2 AND (((A.Version3 is null) and (@Version3 is null)) or (((A.Version3 is not null) and (@Version3 is not null)) and ( A.Version3 = @Version3 ))) AND  A.AGENCY = @Agency  ORDER BY A.ART_ID |
2021-02-03 08:30:26,622|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|select T.DSD_ID as SYSID, AN.ANN_ID, AN.ID, AN.TITLE, AN.TYPE, AN.URL, AT.LANGUAGE, AT.TEXT from ANNOTATION AN LEFT OUTER JOIN ANNOTATION_TEXT AT ON AN.ANN_ID = AT.ANN_ID INNER JOIN ARTEFACT_ANNOTATION AA ON AA.ANN_ID = AN.ANN_ID INNER JOIN DSD T ON T.DSD_ID = AA.ART_ID WHERE T.DSD_ID = @p_id |
2021-02-03 08:30:26,623|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT G.GR_ID AS GR_ID, G.ID AS GROUP_ID, C.ID as DIMENSION_REF FROM DSD D, DSD_GROUP G, DIM_GROUP DG, COMPONENT C WHERE D.DSD_ID = G.DSD_ID AND G.GR_ID = DG.GR_ID AND DG.COMP_ID = C.COMP_ID AND D.DSD_ID = @Id ORDER BY G.GR_ID |
2021-02-03 08:30:26,623|[14]|INFO |5b1f427307e7|Estat.Sri.MappingStoreRetrieval.Engine.IdentifiableAnnotationRetrieverEngine|Executing query for identifiable annotations : select T.GR_ID as SYSID, AN.ANN_ID, AN.ID, AN.TITLE, AN.TYPE, AN.URL, AT.LANGUAGE, AT.TEXT from ANNOTATION AN LEFT OUTER JOIN ANNOTATION_TEXT AT ON AN.ANN_ID = AT.ANN_ID INNER JOIN GROUP_ANNOTATION AA ON AA.ANN_ID = AN.ANN_ID INNER JOIN DSD_GROUP T ON T.GR_ID = AA.GR_ID WHERE T.DSD_ID = @p_id |
2021-02-03 08:30:26,623|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|select T.GR_ID as SYSID, AN.ANN_ID, AN.ID, AN.TITLE, AN.TYPE, AN.URL, AT.LANGUAGE, AT.TEXT from ANNOTATION AN LEFT OUTER JOIN ANNOTATION_TEXT AT ON AN.ANN_ID = AT.ANN_ID INNER JOIN GROUP_ANNOTATION AA ON AA.ANN_ID = AN.ANN_ID INNER JOIN DSD_GROUP T ON T.GR_ID = AA.GR_ID WHERE T.DSD_ID = @p_id |
2021-02-03 08:30:26,625|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT COMP.COMP_ID, COMP.TYPE, COMP.ID, RCS.ID as REP_CS_ID, RCS.VERSION as REP_CS_VERSION, RCS.AGENCY as REP_CS_AGENCY, I.ID as CONCEPTREF, CS.ID as CONCEPTSCHEME_ID, CS.VERSION as CONCEPT_VERSION, CS.AGENCY as CONCEPT_AGENCY, CL.ID as CODELIST_ID, CL.VERSION as CODELIST_VERSION, CL.AGENCY as CODELIST_AGENCY,  COMP.IS_FREQ_DIM, COMP.IS_MEASURE_DIM, COMP.ATT_ASS_LEVEL, COMP.ATT_STATUS, COMP.ATT_IS_TIME_FORMAT, COMP.XS_ATTLEVEL_DS, COMP.XS_ATTLEVEL_GROUP, COMP.XS_ATTLEVEL_SECTION, COMP.XS_ATTLEVEL_OBS, COMP.XS_MEASURE_CODE FROM DSD INNER JOIN COMPONENT COMP ON DSD.DSD_ID = COMP.DSD_ID INNER JOIN CONCEPT C ON COMP.CON_ID = C.CON_ID INNER JOIN ITEM I ON C.CON_ID = I.ITEM_ID INNER JOIN ARTEFACT_VIEW CS ON C.CON_SCH_ID = CS.ART_ID LEFT OUTER JOIN ARTEFACT_VIEW CL ON COMP.CL_ID = CL.ART_ID LEFT OUTER JOIN ARTEFACT_VIEW RCS ON COMP.CON_SCH_ID = RCS.ART_ID WHERE DSD.DSD_ID = @Id  ORDER BY COMP.COMP_ID |
2021-02-03 08:30:26,626|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT A.COMP_ID, A.ID as AID, D.ID as DID FROM ATTR_DIMS AD INNER JOIN COMPONENT A ON A.COMP_ID = AD.ATTR_ID INNER JOIN COMPONENT D ON D.COMP_ID = AD.DIM_ID WHERE A.DSD_ID = D.DSD_ID AND A.DSD_ID = @Id ORDER BY A.COMP_ID |
2021-02-03 08:30:26,627|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT t.COMP_ID, e.ENUM_NAME, e.ENUM_VALUE, t.FACET_VALUE from COMPONENT c INNER JOIN TEXT_FORMAT t ON t.COMP_ID = c.COMP_ID INNER JOIN ENUMERATIONS e ON t.FACET_TYPE_ENUM = e.ENUM_ID WHERE c.DSD_ID = @dsdId|
2021-02-03 08:30:26,628|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT COMP.COMP_ID, I.ID as CONCEPTREF, CS.ID as CONCEPTSCHEME_ID, CS.VERSION as CONCEPT_VERSION, CS.AGENCY as CONCEPT_AGENCY from COMPONENT COMP INNER JOIN CONCEPT_ROLE CR ON COMP.COMP_ID=CR.COMP_ID INNER JOIN CONCEPT C ON CR.CON_ID = C.CON_ID INNER JOIN ITEM I ON C.CON_ID = I.ITEM_ID INNER JOIN ARTEFACT_VIEW CS ON C.CON_SCH_ID = CS.ART_ID WHERE COMP.DSD_ID = @dsdId|
2021-02-03 08:30:26,628|[14]|INFO |5b1f427307e7|Estat.Sri.MappingStoreRetrieval.Engine.IdentifiableAnnotationRetrieverEngine|Executing query for identifiable annotations : select T.COMP_ID as SYSID, AN.ANN_ID, AN.ID, AN.TITLE, AN.TYPE, AN.URL, AT.LANGUAGE, AT.TEXT from ANNOTATION AN LEFT OUTER JOIN ANNOTATION_TEXT AT ON AN.ANN_ID = AT.ANN_ID INNER JOIN COMPONENT_ANNOTATION AA ON AA.ANN_ID = AN.ANN_ID INNER JOIN COMPONENT T ON T.COMP_ID = AA.COMP_ID WHERE T.DSD_ID = @p_id |
2021-02-03 08:30:26,629|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|select T.COMP_ID as SYSID, AN.ANN_ID, AN.ID, AN.TITLE, AN.TYPE, AN.URL, AT.LANGUAGE, AT.TEXT from ANNOTATION AN LEFT OUTER JOIN ANNOTATION_TEXT AT ON AN.ANN_ID = AT.ANN_ID INNER JOIN COMPONENT_ANNOTATION AA ON AA.ANN_ID = AN.ANN_ID INNER JOIN COMPONENT T ON T.COMP_ID = AA.COMP_ID WHERE T.DSD_ID = @p_id |
2021-02-03 08:30:26,629|[14]|INFO |5b1f427307e7|Estat.Sri.MappingStoreRetrieval.Engine.ArtefactRetrieverEngine`1[[Org.Sdmxsource.Sdmx.Api.Model.Mutable.DataStructure.IDataStructureMutableObject, Estat.SdmxSource.SdmxAPI, Version=8.1.2.0, Culture=neutral, PublicKeyToken=null]]|Executing Query: 'SELECT A.ART_ID AS SYSID, A.ID,  A.AGENCY, DBO.VERSIONTOSTRING(A.VERSION1, A.VERSION2, A.VERSION3) AS VERSION, A.VALID_FROM, A.VALID_TO, A.URI, A.IS_FINAL,LN.TEXT, LN.LANGUAGE, LN.TYPE,A.IS_STUB,A.SERVICE_URL,A.STRUCTURE_URL,A.ARTEFACT_TYPE  FROM ARTEFACT A LEFT OUTER JOIN LOCALISED_STRING LN ON LN.ART_ID = A.ART_ID WHERE IS_STUB = 1 AND ARTEFACT_TYPE IN ('DataStructure') AND  A.ID = @Id  AND A.Version1 =@Version1 AND A.Version2 = @Version2 AND (((A.Version3 is null) and (@Version3 is null)) or (((A.Version3 is not null) and (@Version3 is not null)) and ( A.Version3 = @Version3 ))) AND  A.AGENCY = @Agency ' with 'agency: TN1, id: DSD_POP_ES, version: 1.1'|
2021-02-03 08:30:26,629|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT A.ART_ID AS SYSID, A.ID,  A.AGENCY, DBO.VERSIONTOSTRING(A.VERSION1, A.VERSION2, A.VERSION3) AS VERSION, A.VALID_FROM, A.VALID_TO, A.URI, A.IS_FINAL,LN.TEXT, LN.LANGUAGE, LN.TYPE,A.IS_STUB,A.SERVICE_URL,A.STRUCTURE_URL,A.ARTEFACT_TYPE  FROM ARTEFACT A LEFT OUTER JOIN LOCALISED_STRING LN ON LN.ART_ID = A.ART_ID WHERE IS_STUB = 1 AND ARTEFACT_TYPE IN ('DataStructure') AND  A.ID = @Id  AND A.Version1 =@Version1 AND A.Version2 = @Version2 AND (((A.Version3 is null) and (@Version3 is null)) or (((A.Version3 is not null) and (@Version3 is not null)) and ( A.Version3 = @Version3 ))) AND  A.AGENCY = @Agency |
2021-02-03 08:30:26,630|[14]|DEBUG|5b1f427307e7|Org.Sdmxsource.Sdmx.SdmxObjects.Model.Objects.DataStructure.DataStructureObjectCore|Building DataStructureObject from Mutable Object|
2021-02-03 08:30:26,630|[14]|DEBUG|5b1f427307e7|Org.Sdmxsource.Sdmx.SdmxObjects.Model.Objects.DataStructure.DataStructureObjectCore|DataStructureObject Built urn:sdmx:org.sdmx.infomodel.datastructure.DataStructure=TN1:DSD_POP_ES(1.1)|
2021-02-03 08:30:26,643|[14]|DEBUG|5b1f427307e7|Org.Sdmxsource.Sdmx.StructureRetrieval.Engine.CrossReferenceResolverEngineCore|numberBeansLast= -1|
2021-02-03 08:30:26,643|[14]|DEBUG|5b1f427307e7|Org.Sdmxsource.Sdmx.StructureRetrieval.Engine.CrossReferenceResolverEngineCore|numberReferencesLast= -1|
2021-02-03 08:30:26,643|[14]|DEBUG|5b1f427307e7|Org.Sdmxsource.Sdmx.StructureRetrieval.Engine.CrossReferenceResolverEngineCore|numberBeansCurrent= 1|
2021-02-03 08:30:26,643|[14]|DEBUG|5b1f427307e7|Org.Sdmxsource.Sdmx.StructureRetrieval.Engine.CrossReferenceResolverEngineCore|numberReferencesCurrent= 1|
2021-02-03 08:30:26,643|[14]|DEBUG|5b1f427307e7|Org.Sdmxsource.Sdmx.StructureRetrieval.Engine.CrossReferenceResolverEngineCore|currentLevel= 1|
2021-02-03 08:30:26,643|[14]|DEBUG|5b1f427307e7|Org.Sdmxsource.Sdmx.StructureRetrieval.Engine.CrossReferenceResolverEngineCore|numberLevelsDeep= 0|
2021-02-03 08:30:26,643|[14]|DEBUG|5b1f427307e7|Org.Sdmxsource.Sdmx.StructureRetrieval.Engine.CrossReferenceResolverEngineCore|numberBeansLast= -1|
2021-02-03 08:30:26,644|[14]|DEBUG|5b1f427307e7|Org.Sdmxsource.Sdmx.StructureRetrieval.Engine.CrossReferenceResolverEngineCore|numberReferencesLast= -1|
2021-02-03 08:30:26,644|[14]|INFO |5b1f427307e7|Org.Sdmxsource.Sdmx.StructureRetrieval.Engine.CrossReferenceResolverEngineCore|Resolve References, bean retrieval manager: Estat.Sri.MappingStoreRetrieval.Manager.MappingStoreSdmxObjectRetrievalManager|
2021-02-03 08:30:26,644|[14]|DEBUG|5b1f427307e7|Org.Sdmxsource.Sdmx.StructureRetrieval.Engine.CrossReferenceResolverEngineCore|Resolving References For : urn:sdmx:org.sdmx.infomodel.datastructure.DataStructure=TN1:DSD_POP_ES(1.1)|
2021-02-03 08:30:26,646|[14]|DEBUG|5b1f427307e7|Org.Sdmxsource.Sdmx.StructureRetrieval.Engine.CrossReferenceResolverEngineCore|Number of References : 24|
2021-02-03 08:30:26,646|[14]|DEBUG|5b1f427307e7|Org.Sdmxsource.Sdmx.StructureRetrieval.Engine.CrossReferenceResolverEngineCore|Resolving Reference 1: Cross Reference : urn:sdmx:org.sdmx.infomodel.conceptscheme.Concept=TN1:CS_POPULATION(1.0).INDICATORS_DEMOG - referenced from -Dimension|
2021-02-03 08:30:26,646|[14]|INFO |5b1f427307e7|Org.Sdmxsource.Sdmx.StructureRetrieval.Engine.CrossReferenceResolverEngineCore|IdentifiableBean 'Cross Reference : urn:sdmx:org.sdmx.infomodel.conceptscheme.Concept=TN1:CS_POPULATION(1.0).INDICATORS_DEMOG' not found locally, check IdentifiableRetrievalManager|
2021-02-03 08:30:26,648|[14]|INFO |5b1f427307e7|Estat.Sri.MappingStoreRetrieval.Engine.ArtefactRetrieverEngine`1[[Org.Sdmxsource.Sdmx.Api.Model.Mutable.ConceptScheme.IConceptSchemeMutableObject, Estat.SdmxSource.SdmxAPI, Version=8.1.2.0, Culture=neutral, PublicKeyToken=null]]|Executing Query: 'SELECT T.CON_SCH_ID as SYSID, A.ID,  A.AGENCY, dbo.versionToString(A.VERSION1, A.VERSION2, A.VERSION3) as VERSION, A.VALID_FROM, A.VALID_TO, A.URI, A.IS_FINAL, A.SERVICE_URL, A.STRUCTURE_URL, LN.TEXT, LN.LANGUAGE, LN.TYPE , IS_PARTIAL FROM CONCEPT_SCHEME T INNER JOIN ARTEFACT A ON T.CON_SCH_ID = A.ART_ID LEFT OUTER JOIN LOCALISED_STRING LN ON LN.ART_ID = A.ART_ID WHERE  A.ID = @Id  AND A.Version1 =@Version1 AND A.Version2 = @Version2 AND (((A.Version3 is null) and (@Version3 is null)) or (((A.Version3 is not null) and (@Version3 is not null)) and ( A.Version3 = @Version3 ))) AND  A.AGENCY = @Agency  ORDER BY A.ART_ID ' with 'agency: TN1, id: CS_POPULATION, version: 1.0'|
2021-02-03 08:30:26,650|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT T.CON_SCH_ID as SYSID, A.ID,  A.AGENCY, dbo.versionToString(A.VERSION1, A.VERSION2, A.VERSION3) as VERSION, A.VALID_FROM, A.VALID_TO, A.URI, A.IS_FINAL, A.SERVICE_URL, A.STRUCTURE_URL, LN.TEXT, LN.LANGUAGE, LN.TYPE , IS_PARTIAL FROM CONCEPT_SCHEME T INNER JOIN ARTEFACT A ON T.CON_SCH_ID = A.ART_ID LEFT OUTER JOIN LOCALISED_STRING LN ON LN.ART_ID = A.ART_ID WHERE  A.ID = @Id  AND A.Version1 =@Version1 AND A.Version2 = @Version2 AND (((A.Version3 is null) and (@Version3 is null)) or (((A.Version3 is not null) and (@Version3 is not null)) and ( A.Version3 = @Version3 ))) AND  A.AGENCY = @Agency  ORDER BY A.ART_ID |
2021-02-03 08:30:26,651|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|select T.CON_SCH_ID as SYSID, AN.ANN_ID, AN.ID, AN.TITLE, AN.TYPE, AN.URL, AT.LANGUAGE, AT.TEXT from ANNOTATION AN LEFT OUTER JOIN ANNOTATION_TEXT AT ON AN.ANN_ID = AT.ANN_ID INNER JOIN ARTEFACT_ANNOTATION AA ON AA.ANN_ID = AN.ANN_ID INNER JOIN CONCEPT_SCHEME T ON T.CON_SCH_ID = AA.ART_ID WHERE T.CON_SCH_ID = @p_id |
2021-02-03 08:30:26,657|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT T.CON_ID as SYSID, I.ID, T.CL_ID, AV.AGENCY, AV.ID as CODELISTID, AV.VERSION, LN.TEXT, LN.LANGUAGE, LN.TYPE , T.PARENT_CONCEPT_ID as PARENT  FROM CONCEPT T INNER JOIN ITEM I ON T.CON_ID = I.ITEM_ID LEFT OUTER JOIN LOCALISED_STRING LN ON LN.ITEM_ID = I.ITEM_ID LEFT OUTER JOIN ARTEFACT_VIEW AV ON T.CL_ID = AV.ART_ID WHERE T.CON_SCH_ID = @Id |
2021-02-03 08:30:26,671|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT t.CON_ID, e.ENUM_NAME, e.ENUM_VALUE, t.FACET_VALUE from CONCEPT c INNER JOIN CONCEPT_TEXT_FORMAT t ON t.CON_ID = c.CON_ID INNER JOIN ENUMERATIONS e ON t.FACET_TYPE_ENUM = e.ENUM_ID WHERE c.CON_ID = @dsdId|
2021-02-03 08:30:26,673|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT t.CON_ID, e.ENUM_NAME, e.ENUM_VALUE, t.FACET_VALUE from CONCEPT c INNER JOIN CONCEPT_TEXT_FORMAT t ON t.CON_ID = c.CON_ID INNER JOIN ENUMERATIONS e ON t.FACET_TYPE_ENUM = e.ENUM_ID WHERE c.CON_ID = @dsdId|
2021-02-03 08:30:26,673|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT t.CON_ID, e.ENUM_NAME, e.ENUM_VALUE, t.FACET_VALUE from CONCEPT c INNER JOIN CONCEPT_TEXT_FORMAT t ON t.CON_ID = c.CON_ID INNER JOIN ENUMERATIONS e ON t.FACET_TYPE_ENUM = e.ENUM_ID WHERE c.CON_ID = @dsdId|
2021-02-03 08:30:26,674|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT t.CON_ID, e.ENUM_NAME, e.ENUM_VALUE, t.FACET_VALUE from CONCEPT c INNER JOIN CONCEPT_TEXT_FORMAT t ON t.CON_ID = c.CON_ID INNER JOIN ENUMERATIONS e ON t.FACET_TYPE_ENUM = e.ENUM_ID WHERE c.CON_ID = @dsdId|
2021-02-03 08:30:26,674|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT t.CON_ID, e.ENUM_NAME, e.ENUM_VALUE, t.FACET_VALUE from CONCEPT c INNER JOIN CONCEPT_TEXT_FORMAT t ON t.CON_ID = c.CON_ID INNER JOIN ENUMERATIONS e ON t.FACET_TYPE_ENUM = e.ENUM_ID WHERE c.CON_ID = @dsdId|
2021-02-03 08:30:26,675|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT t.CON_ID, e.ENUM_NAME, e.ENUM_VALUE, t.FACET_VALUE from CONCEPT c INNER JOIN CONCEPT_TEXT_FORMAT t ON t.CON_ID = c.CON_ID INNER JOIN ENUMERATIONS e ON t.FACET_TYPE_ENUM = e.ENUM_ID WHERE c.CON_ID = @dsdId|
2021-02-03 08:30:26,676|[14]|INFO |5b1f427307e7|Estat.Sri.MappingStoreRetrieval.Engine.IdentifiableAnnotationRetrieverEngine|Executing query for identifiable annotations : select T.CON_ID as SYSID, AN.ANN_ID, AN.ID, AN.TITLE, AN.TYPE, AN.URL, AT.LANGUAGE, AT.TEXT from ANNOTATION AN LEFT OUTER JOIN ANNOTATION_TEXT AT ON AN.ANN_ID = AT.ANN_ID INNER JOIN ITEM_ANNOTATION AA ON AA.ANN_ID = AN.ANN_ID INNER JOIN CONCEPT T ON T.CON_ID = AA.ITEM_ID WHERE T.CON_SCH_ID = @p_id |
2021-02-03 08:30:26,677|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|select T.CON_ID as SYSID, AN.ANN_ID, AN.ID, AN.TITLE, AN.TYPE, AN.URL, AT.LANGUAGE, AT.TEXT from ANNOTATION AN LEFT OUTER JOIN ANNOTATION_TEXT AT ON AN.ANN_ID = AT.ANN_ID INNER JOIN ITEM_ANNOTATION AA ON AA.ANN_ID = AN.ANN_ID INNER JOIN CONCEPT T ON T.CON_ID = AA.ITEM_ID WHERE T.CON_SCH_ID = @p_id |
2021-02-03 08:30:26,677|[14]|INFO |5b1f427307e7|Estat.Sri.MappingStoreRetrieval.Engine.ArtefactRetrieverEngine`1[[Org.Sdmxsource.Sdmx.Api.Model.Mutable.ConceptScheme.IConceptSchemeMutableObject, Estat.SdmxSource.SdmxAPI, Version=8.1.2.0, Culture=neutral, PublicKeyToken=null]]|Executing Query: 'SELECT A.ART_ID AS SYSID, A.ID,  A.AGENCY, DBO.VERSIONTOSTRING(A.VERSION1, A.VERSION2, A.VERSION3) AS VERSION, A.VALID_FROM, A.VALID_TO, A.URI, A.IS_FINAL,LN.TEXT, LN.LANGUAGE, LN.TYPE,A.IS_STUB,A.SERVICE_URL,A.STRUCTURE_URL,A.ARTEFACT_TYPE  FROM ARTEFACT A LEFT OUTER JOIN LOCALISED_STRING LN ON LN.ART_ID = A.ART_ID WHERE IS_STUB = 1 AND ARTEFACT_TYPE IN ('ConceptScheme') AND  A.ID = @Id  AND A.Version1 =@Version1 AND A.Version2 = @Version2 AND (((A.Version3 is null) and (@Version3 is null)) or (((A.Version3 is not null) and (@Version3 is not null)) and ( A.Version3 = @Version3 ))) AND  A.AGENCY = @Agency ' with 'agency: TN1, id: CS_POPULATION, version: 1.0'|
2021-02-03 08:30:26,678|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT A.ART_ID AS SYSID, A.ID,  A.AGENCY, DBO.VERSIONTOSTRING(A.VERSION1, A.VERSION2, A.VERSION3) AS VERSION, A.VALID_FROM, A.VALID_TO, A.URI, A.IS_FINAL,LN.TEXT, LN.LANGUAGE, LN.TYPE,A.IS_STUB,A.SERVICE_URL,A.STRUCTURE_URL,A.ARTEFACT_TYPE  FROM ARTEFACT A LEFT OUTER JOIN LOCALISED_STRING LN ON LN.ART_ID = A.ART_ID WHERE IS_STUB = 1 AND ARTEFACT_TYPE IN ('ConceptScheme') AND  A.ID = @Id  AND A.Version1 =@Version1 AND A.Version2 = @Version2 AND (((A.Version3 is null) and (@Version3 is null)) or (((A.Version3 is not null) and (@Version3 is not null)) and ( A.Version3 = @Version3 ))) AND  A.AGENCY = @Agency |
2021-02-03 08:30:26,681|[14]|DEBUG|5b1f427307e7|Org.Sdmxsource.Sdmx.Api.Model.Objects.ConceptScheme.IConceptSchemeObject|Building IConceptSchemeObject from Mutable Object|
2021-02-03 08:30:26,687|[14]|DEBUG|5b1f427307e7|Org.Sdmxsource.Sdmx.Api.Model.Objects.ConceptScheme.IConceptSchemeObject|IConceptSchemeObject Built urn:sdmx:org.sdmx.infomodel.conceptscheme.ConceptScheme=TN1:CS_POPULATION(1.0)|
2021-02-03 08:30:26,688|[14]|DEBUG|5b1f427307e7|Org.Sdmxsource.Sdmx.StructureRetrieval.Engine.CrossReferenceResolverEngineCore|Resolving Reference 2: Cross Reference : urn:sdmx:org.sdmx.infomodel.codelist.Codelist=TN1:CL_INDICATORS_POP(1.0) - referenced from -Local Representation|
2021-02-03 08:30:26,688|[14]|INFO |5b1f427307e7|Org.Sdmxsource.Sdmx.StructureRetrieval.Engine.CrossReferenceResolverEngineCore|IdentifiableBean 'Cross Reference : urn:sdmx:org.sdmx.infomodel.codelist.Codelist=TN1:CL_INDICATORS_POP(1.0)' not found locally, check IdentifiableRetrievalManager|
2021-02-03 08:30:26,689|[14]|INFO |5b1f427307e7|Estat.Sri.MappingStoreRetrieval.Engine.ArtefactRetrieverEngine`1[[Org.Sdmxsource.Sdmx.Api.Model.Mutable.Codelist.ICodelistMutableObject, Estat.SdmxSource.SdmxAPI, Version=8.1.2.0, Culture=neutral, PublicKeyToken=null]]|Executing Query: 'SELECT T.CL_ID as SYSID, A.ID,  A.AGENCY, dbo.versionToString(A.VERSION1, A.VERSION2, A.VERSION3) as VERSION, A.VALID_FROM, A.VALID_TO, A.URI, A.IS_FINAL, A.SERVICE_URL, A.STRUCTURE_URL, LN.TEXT, LN.LANGUAGE, LN.TYPE , IS_PARTIAL FROM CODELIST T INNER JOIN ARTEFACT A ON T.CL_ID = A.ART_ID LEFT OUTER JOIN LOCALISED_STRING LN ON LN.ART_ID = A.ART_ID WHERE  A.ID = @Id  AND A.Version1 =@Version1 AND A.Version2 = @Version2 AND (((A.Version3 is null) and (@Version3 is null)) or (((A.Version3 is not null) and (@Version3 is not null)) and ( A.Version3 = @Version3 ))) AND  A.AGENCY = @Agency  ORDER BY A.ART_ID ' with 'agency: TN1, id: CL_INDICATORS_POP, version: 1.0'|
2021-02-03 08:30:26,691|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT T.CL_ID as SYSID, A.ID,  A.AGENCY, dbo.versionToString(A.VERSION1, A.VERSION2, A.VERSION3) as VERSION, A.VALID_FROM, A.VALID_TO, A.URI, A.IS_FINAL, A.SERVICE_URL, A.STRUCTURE_URL, LN.TEXT, LN.LANGUAGE, LN.TYPE , IS_PARTIAL FROM CODELIST T INNER JOIN ARTEFACT A ON T.CL_ID = A.ART_ID LEFT OUTER JOIN LOCALISED_STRING LN ON LN.ART_ID = A.ART_ID WHERE  A.ID = @Id  AND A.Version1 =@Version1 AND A.Version2 = @Version2 AND (((A.Version3 is null) and (@Version3 is null)) or (((A.Version3 is not null) and (@Version3 is not null)) and ( A.Version3 = @Version3 ))) AND  A.AGENCY = @Agency  ORDER BY A.ART_ID |
2021-02-03 08:30:26,692|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|select T.CL_ID as SYSID, AN.ANN_ID, AN.ID, AN.TITLE, AN.TYPE, AN.URL, AT.LANGUAGE, AT.TEXT from ANNOTATION AN LEFT OUTER JOIN ANNOTATION_TEXT AT ON AN.ANN_ID = AT.ANN_ID INNER JOIN ARTEFACT_ANNOTATION AA ON AA.ANN_ID = AN.ANN_ID INNER JOIN CODELIST T ON T.CL_ID = AA.ART_ID WHERE T.CL_ID = @p_id |
2021-02-03 08:30:26,696|[14]|INFO |5b1f427307e7|org.estat.sri.sqlquerylogger|SELECT T.LCD_ID as SYSID, I.ID ,LN.TEXT, LN.LANGUAGE, LN.TYPE , T.PARENT_CODE_ID as PARENT  FROM DSD_CODE T INNER JOIN ITEM I ON T.LCD_ID = I.ITEM_ID  LEFT OUTER JOIN LOCALISED_STRING LN ON LN.ITEM_ID = I.ITEM_ID WHERE T.CL_ID = @Id |
2021-02-03 08:30:26,698|[14]|INFO |5b1f427307e7|Estat.Sri.MappingStoreRetrieval.Engine.IdentifiableAnnotationRetrieverEngine|Executing query for identifiable annotations : select T.LCD_ID as SYSID, AN.ANN_ID, AN.ID, AN.TITLE, AN.TYPE, AN.URL, AT.LANGUAGE, AT.TEXT from ANNOTATION AN LEFT OUTER JOIN ANNOTATION_TEXT AT ON AN.ANN_ID = AT.ANN_ID INNER JOIN ITEM_ANNOTATION AA ON AA.ANN_ID = AN.ANN_ID INNER JOIN DSD_CODE T ON T.LCD_ID = AA.ITEM_ID WHERE T.CL_ID = @p_id |
